Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
49.,Vic0try0na,Taylor-Petrik Gatschelhofer,Austria,"$74,714.25","$171,114.25",43.66%,"$171,714.25",43.51%
50.,T3enyy,- -,Slovenia,"$72,866.80","$80,016.80",91.06%,"$80,016.80",91.06%
51.,Axeforce,- -,Sweden,"$71,618.22","$84,501.55",84.75%,"$84,501.55",84.75%
52.,Misha,- -,Slovenia,"$67,300.00","$70,100.00",96.01%,"$70,100.00",96.01%
53.,EpikWhale,Shane Cotton,United States of America,"$66,270.00","$1,821,187.32",3.64%,"$1,821,187.32",3.64%
54.,Robban,Robin Lundin,Sweden,"$65,647.22","$97,422.22",67.38%,"$97,422.22",67.38%
55.,Flickzy,- -,Germany,"$62,714.70","$85,513.61",73.34%,"$85,513.61",73.34%
56.,Reet,Nathan Amundson,United States of America,"$62,437.50","$271,668.28",22.98%,"$271,668.28",22.98%
57.,MrSavage,Martin Foss,Norway,"$57,497.50","$530,530.90",10.84%,"$530,530.90",10.84%
58.,Kwanti,Jarvis Duong,United States of America,"$56,941.67","$97,026.67",58.69%,"$97,026.67",58.69%
59.,bevvys,Ludvig T.,Sweden,"$56,742.97","$109,542.98",51.80%,"$112,742.98",50.33%
60.,G13ras,Artur Gierasimowicz,Poland,"$55,741.24","$79,576.24",70.05%,"$79,576.24",70.05%
61.,Gripey,Kendrick Ditze,Germany,"$55,525.00","$63,846.72",86.97%,"$64,646.72",85.89%
62.,Magl,Enzo Da Silva,France,"$54,650.00","$74,811.05",73.05%,"$74,811.05",73.05%
63.,Layn,- -,France,"$54,650.00","$56,150.00",97.33%,"$56,150.00",97.33%
64.,Ritual,Joseph Mauro,United States of America,"$54,000.00","$104,300.00",51.77%,"$112,758.33",47.89%
65.,Charyy,- -,Poland,"$50,950.00","$74,300.00",68.57%,"$74,300.00",68.57%
66.,verT,Trevor Orell,United States of America,"$49,150.00","$92,235.00",53.29%,"$92,235.00",53.29%
67.,Muz,- -,Australia,"$46,730.00","$151,090.00",30.93%,"$151,090.00",30.93%
68.,DelaVaux,- -,Sweden,"$46,589.85","$53,939.85",86.37%,"$53,939.85",86.37%
69.,Batman Bugha,- -,United States of America,"$46,091.67","$73,961.67",62.32%,"$73,961.67",62.32%
70.,k1nG,Thiago Bautista Lapp,Argentina,"$45,250.00","$1,175,525.00",3.85%,"$1,175,675.00",3.85%
71.,Vortexers,- -,U.K. of Great Britain and Northern Ireland,"$44,955.72","$79,876.62",56.28%,"$79,876.62",56.28%
72.,Fleek Zagóu,- -,Japan,"$44,588.00","$85,408.00",52.21%,"$85,408.00",52.21%
73.,Suns,Sebastian Cole,Australia,"$44,022.27","$81,222.27",54.20%,"$81,222.27",54.20%
74.,PabloWingu,Albert Nyeborg,Denmark,"$43,603.25","$123,279.26",35.37%,"$123,279.26",35.37%
75.,Melius,- -,Japan,"$42,941.00","$111,316.00",38.58%,"$111,316.00",38.58%
76.,Fazer,- -,Argentina,"$41,100.00","$76,925.00",53.43%,"$76,925.00",53.43%
77.,Mappi,- -,Sweden,"$40,032.22","$89,058.25",44.95%,"$89,058.25",44.95%
78.,Vadeal,Alexander Schlik,Germany,"$39,585.50","$534,260.50",7.41%,"$534,260.50",7.41%
79.,nebs,Reuben Belisle,U.K. of Great Britain and Northern Ireland,"$39,429.50","$211,043.29",18.68%,"$211,043.29",18.68%
80.,Rapid,- -,Canada,"$39,020.00","$41,270.00",94.55%,"$41,270.00",94.55%
81.,Snayzy,Idris Aichouche,France,"$38,612.50","$260,017.96",14.85%,"$260,017.96",14.85%
82.,PeterBot,- -,United States of America,"$38,391.67","$246,286.67",15.59%,"$246,286.67",15.59%
83.,Anon,- -,Australia,"$38,046.80","$49,236.80",77.27%,"$49,236.80",77.27%
84.,Trashy,- -,United States of America,"$37,845.00","$91,065.00",41.56%,"$91,065.00",41.56%
85.,PodaSai,Salman Mehdid,France,"$37,667.50","$77,637.50",48.52%,"$77,637.50",48.52%
86.,Alex,Alex Richmond,Australia,"$37,662.71","$106,077.71",35.50%,"$106,077.71",35.50%
87.,Pxmp,- -,United States of America,"$36,895.00","$60,255.00",61.23%,"$60,255.00",61.23%
88.,Kalgamer710,- -,Saudi Arabia,"$36,650.00","$75,550.00",48.51%,"$75,550.00",48.51%
89.,Revised,- -,United States of America,"$36,575.00","$37,825.00",96.70%,"$37,825.00",96.70%
90.,Okis,Arnel Avdagic,United States of America,"$36,462.50","$73,402.50",49.67%,"$73,402.50",49.67%
91.,IDrop,Miran Tavakolzadeh,Norway,"$34,980.00","$140,945.00",24.82%,"$140,945.00",24.82%
92.,Resypical,- -,United States of America,"$34,935.00","$37,660.00",92.76%,"$37,660.00",92.76%
93.,Phzin,- -,Brazil,"$34,175.00","$282,925.00",12.08%,"$282,925.00",12.08%
94.,Tacts,Immanuel Garcia,United States of America,"$33,850.00","$34,250.00",98.83%,"$34,250.00",98.83%
95.,Avivv,- -,Canada,"$33,350.00","$99,995.00",33.35%,"$99,995.00",33.35%
96.,Paper,- -,United States of America,"$32,150.00","$74,134.11",43.37%,"$74,134.11",43.37%
97.,Kitoz,João Victor Ferreira Salgado,Brazil,"$32,125.00","$183,825.00",17.48%,"$183,825.00",17.48%
98.,Moo,Ian Mummau,United States of America,"$32,050.00","$32,550.00",98.46%,"$32,550.00",98.46%
99.,DeRoller,- -,United States of America,"$30,425.00","$83,750.00",36.33%,"$83,750.00",36.33%
100.,Skqttles,- -,United States of America,"$30,250.00","$83,850.00",36.08%,"$83,850.00",36.08%
