Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
66.,LionBlaze,Hunter Woitas,United States of America,"$19,505.00","$103,447.34",18.86%,"$103,447.34",18.86%
67.,.tristn,Tristan Roberts,United States of America,"$19,478.06","$51,203.07",38.04%,"$51,203.07",38.04%
68.,Noxes,Aaron Cadiz,Puerto Rico,"$19,440.00","$34,938.36",55.64%,"$35,193.36",55.24%
69.,eekso,Dylan Pickering,U.K. of Great Britain and Northern Ireland,"$19,051.90","$125,470.85",15.18%,"$125,470.85",15.18%
70.,Pirates,Carter Tschumper,United States of America,"$18,933.33","$48,610.04",38.95%,"$48,610.04",38.95%
71.,AztromicK,Luis Felipe,Brazil,"$17,996.67","$82,655.00",21.77%,"$82,655.00",21.77%
72.,snipjz.,André Mendonça,Brazil,"$17,996.67","$34,823.83",51.68%,"$34,823.83",51.68%
73.,Fever,Lachlan Aitchison,Australia,"$17,850.40","$99,893.19",17.87%,"$99,893.19",17.87%
74.,CJCJ,Cameron Johns,Australia,"$17,527.06","$91,941.72",19.06%,"$91,941.72",19.06%
75.,ViolentPanda,Jos van Meurs,Netherlands,"$17,166.67","$308,117.18",5.57%,"$308,117.18",5.57%
76.,Trk511,Mohammed Alotaibi,Saudi Arabia,"$17,005.53","$329,741.34",5.16%,"$329,741.34",5.16%
77.,tcorrell,Tristian Correll,United States of America,"$16,958.33","$38,225.04",44.36%,"$38,225.04",44.36%
78.,torment,Kyle Storer,United States of America,"$16,500.00","$324,921.97",5.08%,"$324,921.97",5.08%
79.,Decka,Alex Tsoutsouras,Australia,"$16,453.33","$57,036.40",28.85%,"$57,036.40",28.85%
80.,Drippay,Matthew Den-Kaat,Australia,"$15,853.33","$94,400.81",16.79%,"$94,400.81",16.79%
81.,Julz,Tom Jullienne,Australia,"$15,853.33","$57,706.02",27.47%,"$57,706.02",27.47%
82.,Lj,Logan Wilt,United States of America,"$15,783.33","$110,401.48",14.30%,"$110,401.48",14.30%
83.,comm,Robert Kyser,United States of America,"$15,733.33","$317,991.33",4.95%,"$317,991.33",4.95%
84.,Shock,Nathan Frommelt,United States of America,"$15,116.67","$53,447.47",28.28%,"$53,447.47",28.28%
85.,Kash,Kurtis Cannon,U.K. of Great Britain and Northern Ireland,"$14,986.69","$76,897.25",19.49%,"$76,897.25",19.49%
86.,Zamué,Samuel Cortés,Spain,"$14,442.95","$55,027.24",26.25%,"$55,027.24",26.25%
87.,ReaLize,Shogo Ikeyama,Japan,"$14,408.33","$62,099.72",23.20%,"$62,099.72",23.20%
88.,Tenhow,Tenhou Igushi,Japan,"$14,200.00","$25,599.99",55.47%,"$25,599.99",55.47%
89.,Yukeo,Maurice Weihs,Austria,"$14,020.65","$145,810.72",9.62%,"$145,810.72",9.62%
90.,Gimmick,Jesus Parra,United States of America,"$13,983.33","$245,861.99",5.69%,"$245,921.99",5.69%
91.,Maru.,Itsuki Fukuda,Japan,"$13,716.67","$21,448.33",63.95%,"$21,448.33",63.95%
92.,Toastie,Eli Nichols,United States of America,"$12,483.33","$40,433.72",30.87%,"$40,433.72",30.87%
93.,buzz,Buzz Krager,United States of America,"$12,286.67","$46,961.67",26.16%,"$46,961.67",26.16%
94.,Reticence,Isaac Stecker,United States of America,"$12,286.67","$40,578.32",30.28%,"$40,578.32",30.28%
95.,crr,Cristian Fernandez,Spain,"$12,038.40","$192,929.99",6.24%,"$192,929.99",6.24%
96.,AlphaKep,Austin Kepner,United States of America,"$12,033.33","$31,663.23",38.00%,"$31,663.23",38.00%
97.,Roll Dizz,Raul Diaz,United States of America,"$11,633.33","$41,591.21",27.97%,"$41,591.21",27.97%
98.,Kraziks,Trentin Wade,United States of America,"$11,583.33","$16,692.49",69.39%,"$16,692.49",69.39%
99.,JPow,Jacob Powell,United States of America,"$11,550.00","$27,501.67",42.00%,"$27,501.67",42.00%
100.,DORITO,Ivan Jiménez,Spain,"$11,371.73","$148,968.14",7.63%,"$148,968.14",7.63%
