Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
53.,lehends,"Son, Si Woo",Republic of Korea,"$31,329.00","$208,500.09",15.03%,"$208,500.09",15.03%
54.,Cuzz,"Moon, Woo Chan",Republic of Korea,"$31,329.00","$187,566.68",16.70%,"$187,566.68",16.70%
55.,Kiin,"Kim, Gi In",Republic of Korea,"$31,329.00","$139,001.64",22.54%,"$139,001.64",22.54%
56.,Aiming,"Kim, Ha Ram",Republic of Korea,"$31,329.00","$55,410.40",56.54%,"$55,410.40",56.54%
57.,Yutapon,"Sugiura, Yuta",Japan,"$29,388.33","$191,748.24",15.33%,"$191,748.24",15.33%
58.,Steal,"Moon, Geon-yeong",Republic of Korea,"$29,388.33","$189,090.24",15.54%,"$189,090.24",15.54%
59.,Aria,"Lee, Ga-eul",Republic of Korea,"$29,388.33","$81,521.83",36.05%,"$81,521.83",36.05%
60.,Harp,"Lee, Ji-yoong",Republic of Korea,"$29,388.33","$73,421.84",40.03%,"$73,421.84",40.03%
61.,Noah,"Oh, Hyeon-taek",Republic of Korea,"$26,163.09","$35,257.25",74.21%,"$35,257.25",74.21%
62.,Trymbi,Adrian Trybus,Poland,"$25,997.76","$122,635.78",21.20%,"$122,635.78",21.20%
63.,Tol2,"Shibata, Haruki",Japan,"$24,938.33","$25,138.33",99.20%,"$25,138.33",99.20%
64.,Milan,Ryo Nakamoto,Japan,"$23,938.33","$24,138.33",99.17%,"$24,138.33",99.17%
65.,Humanoid,Marek Brázda,Czech Republic,"$23,876.26","$198,610.38",12.02%,"$198,610.38",12.02%
66.,Razork,Iván Martín Díaz,Spain,"$23,876.26","$65,910.30",36.23%,"$65,910.30",36.23%
67.,Oscarinin,Óscar Muñoz,Spain,"$23,876.26","$35,381.14",67.48%,"$35,381.14",67.48%
68.,Garvey,"Fang, JiaWei",China,"$23,850.60","$38,604.62",61.78%,"$38,604.62",61.78%
69.,Vinay,"Qu, Yongzheng",China,"$23,850.60","$23,850.60",100.00%,"$23,850.60",100.00%
70.,Such,"Li, Wu",China,"$23,465.60","$28,632.60",81.95%,"$28,632.60",81.95%
71.,moyan,"Wang, Xin",China,"$23,465.60","$28,071.60",83.59%,"$28,071.60",83.59%
72.,Medzz,"Li, Ka-Yuen",Hong Kong,"$23,465.60","$26,926.10",87.15%,"$26,926.10",87.15%
73.,DiPleX,Dimitri Ponomarev,Germany,"$21,666.67","$30,711.00",70.55%,"$30,711.00",70.55%
74.,JunJia,"Yu, Chun Chia",Taiwan,"$21,287.50","$89,709.18",23.73%,"$89,709.18",23.73%
75.,Wako,"Tsou, Wei Yang",Taiwan,"$21,287.50","$43,568.66",48.86%,"$43,568.66",48.86%
76.,Woody,"Lin, Hung Yu",Taiwan,"$21,287.50","$32,812.70",64.88%,"$32,812.70",64.88%
77.,Azhi,"Huang, Shang Chih",Taiwan,"$21,287.50","$26,989.89",78.87%,"$26,989.89",78.87%
78.,Meiko,"Tian, Ye",China,"$19,194.33","$574,679.97",3.34%,"$574,679.97",3.34%
79.,JieJie,"Zhao, Lijie",China,"$19,194.33","$221,916.88",8.65%,"$221,916.88",8.65%
80.,FoFo,"Chu, Chun-lan",Taiwan,"$19,194.33","$57,591.29",33.33%,"$57,591.29",33.33%
81.,Ale,"Hu, JiaLe",China,"$19,194.33","$51,390.78",37.35%,"$51,390.78",37.35%
82.,Adam,Adam Maanane,France,"$18,777.76","$68,233.66",27.52%,"$68,233.66",27.52%
83.,Crownie,Juš Marušič,Slovenia,"$18,777.76","$67,870.71",27.67%,"$67,870.71",27.67%
84.,Labrov,Labros Papoutsakis,Greece,"$18,777.76","$55,072.40",34.10%,"$55,072.40",34.10%
85.,Sheo,Théo Borile,France,"$18,777.76","$33,304.90",56.38%,"$33,304.90",56.38%
86.,Nuclearint,Ilias Bizriken,France,"$18,777.76","$25,605.60",73.33%,"$25,605.60",73.33%
87.,Levi,"Đỗ, Duy Khánh",Vietnam,"$18,412.36","$103,864.01",17.73%,"$103,864.01",17.73%
88.,Kiaya,"Trần, Duy Sang",Vietnam,"$18,412.36","$48,196.95",38.20%,"$48,196.95",38.20%
89.,Kati,"Đặng, Thanh Phê",Vietnam,"$18,412.36","$42,591.18",43.23%,"$42,591.18",43.23%
90.,APA,Eain Stearns,United States of America,"$18,012.50","$40,152.50",44.86%,"$40,152.50",44.86%
91.,Oddie,Sebastian Niño,Peru,"$17,950.00","$61,142.52",29.36%,"$61,142.52",29.36%
92.,Mireu,"Jeong, Jo Bin",Republic of Korea,"$17,950.00","$33,468.30",53.63%,"$33,468.30",53.63%
93.,Ceo,Lorenzo Tévez,Argentina,"$17,950.00","$23,150.00",77.54%,"$23,150.00",77.54%
94.,Bong,"Cho, Bo Woong",Republic of Korea,"$17,950.00","$22,131.86",81.10%,"$22,131.86",81.10%
95.,Lyonz,Pedro Luis Peralta,Argentina,"$17,950.00","$20,950.00",85.68%,"$20,950.00",85.68%
96.,Robo,Leonardo Souza,Brazil,"$17,493.91","$55,827.84",31.34%,"$55,827.84",31.34%
97.,TinOwns,Thiago Utino,Brazil,"$17,493.91","$54,491.55",32.10%,"$54,491.55",32.10%
98.,Céos,Denilson Oliveira,Brazil,"$17,493.91","$37,429.69",46.74%,"$37,429.69",46.74%
99.,Croc,"Park, Jong Hoon",Republic of Korea,"$17,493.91","$30,555.46",57.25%,"$30,555.46",57.25%
100.,Route,"Moon, Geom Su",Republic of Korea,"$17,493.91","$27,149.55",64.44%,"$27,149.55",64.44%
