Order,Player ID,Player Name,Country,Total earnings(year),Total Earnings(game),Percentage of Game,Total(Overall),Percentage of Total
58.,Superlachie,Lachlan Gordon,Australia,"$26,910.82","$66,165.65",40.67%,"$66,165.65",40.67%
59.,Fibérr,Ezequiel Aranda-Lovito,Australia,"$26,500.82","$57,635.03",45.98%,"$57,635.03",45.98%
60.,kaka,Josh Watters,Australia,"$26,250.27","$45,581.84",57.59%,"$45,581.84",57.59%
61.,bananahead,Jon Anastasakis,Australia,"$26,036.09","$73,390.31",35.48%,"$73,390.31",35.48%
62.,AztromicK,Luis Felipe,Brazil,"$24,450.00","$82,655.00",29.58%,"$82,655.00",29.58%
63.,Scrub,Ethan Klumpp,Australia,"$23,948.81","$65,248.39",36.70%,"$65,248.39",36.70%
64.,Bemmz,Bernardo Siqueira,Brazil,"$23,866.67","$46,900.00",50.89%,"$46,900.00",50.89%
65.,Rezears,David Wuensch,Germany,"$23,177.65","$75,518.06",30.69%,"$75,518.06",30.69%
66.,ReaLize,Shogo Ikeyama,Japan,"$22,766.66","$62,099.72",36.66%,"$62,099.72",36.66%
67.,Motta,João Motta,Brazil,"$22,750.00","$29,350.01",77.51%,"$29,350.01",77.51%
68.,Amphis,Luke Riddell,Australia,"$22,379.24","$131,445.91",17.03%,"$131,445.91",17.03%
69.,virtuoso,Nelson Lasko,Ireland,"$22,266.66","$75,784.66",29.38%,"$75,784.66",29.38%
70.,AtomiK,Sergio Cortés,Spain,"$22,251.16","$110,847.77",20.07%,"$110,847.77",20.07%
71.,Snowyy,Gareth Spiers,South Africa,"$22,178.18","$58,591.50",37.85%,"$58,591.50",37.85%
72.,2Die4,David Morgenrood,South Africa,"$22,178.18","$48,399.53",45.82%,"$48,399.53",45.82%
73.,LionBlaze,Hunter Woitas,United States of America,"$22,042.00","$103,447.34",21.31%,"$103,447.34",21.31%
74.,Mittaen,Mitchell Driessen,Netherlands,"$21,866.67","$61,005.53",35.84%,"$61,005.53",35.84%
75.,Smokez,Keever Ryan,U.K. of Great Britain and Northern Ireland,"$21,866.67","$32,950.15",66.36%,"$32,950.15",66.36%
76.,nass,Nassim Bali,Morocco,"$21,603.74","$27,231.95",79.33%,"$27,231.95",79.33%
77.,Darth,Ethan Deysel,South Africa,"$21,478.18","$51,191.50",41.96%,"$51,191.50",41.96%
78.,Paarth,William Crews,United States of America,"$21,162.50","$35,891.90",58.96%,"$35,891.90",58.96%
79.,Kamii,Cameron Ingram,New Zealand,"$20,866.66","$146,112.49",14.28%,"$146,112.49",14.28%
80.,Mawkzy,Axel Timone,France,"$20,663.05","$34,675.82",59.59%,"$34,675.82",59.59%
81.,hockE,Stephen Hoelbinger,United States of America,"$20,566.90","$68,888.87",29.86%,"$68,888.87",29.86%
82.,DORITO,Ivan Jiménez,Spain,"$20,491.07","$148,968.14",13.76%,"$148,968.14",13.76%
83.,Torsos,Daniel Parsons,Australia,"$19,466.53","$199,726.69",9.75%,"$199,726.69",9.75%
84.,Fever,Lachlan Aitchison,Australia,"$19,466.53","$99,893.19",19.49%,"$99,893.19",19.49%
85.,hntr,Hunter Tomeski,Australia,"$19,271.53","$26,284.21",73.32%,"$26,284.21",73.32%
86.,Maxeew,Max Ng,Ireland,"$19,100.00","$53,242.48",35.87%,"$53,242.48",35.87%
87.,Twiz,Mohammed Al-Saeed,Saudi Arabia,"$18,603.20","$45,453.77",40.93%,"$45,453.77",40.93%
88.,sosa,Gianluca Petrozza,Canada,"$17,916.66","$48,639.82",36.84%,"$48,639.82",36.84%
89.,2Piece,Jayden Horton,United States of America,"$17,912.50","$38,099.59",47.01%,"$38,169.59",46.93%
90.,OSM,Gabríel Sindri Benediktsson,Iceland,"$17,200.00","$33,883.16",50.76%,"$33,883.16",50.76%
91.,Cheese,Carlos Aguado,United States of America,"$16,516.67","$35,176.67",46.95%,"$35,176.67",46.95%
92.,Kinseh,Sukhpartik Kahlon,United States of America,"$15,917.00","$40,952.83",38.87%,"$40,952.83",38.87%
93.,jstn.,Justin Morales,United States of America,"$15,583.33","$492,946.97",3.16%,"$493,086.97",3.16%
94.,saizen,Thiméo Corcuff,France,"$14,923.74","$36,242.45",41.18%,"$36,242.45",41.18%
95.,Evoh,Jordan Manley,United States of America,"$14,581.50","$33,585.56",43.42%,"$33,585.56",43.42%
96.,Zez0nix,Fahad Ahmed,Saudi Arabia,"$13,444.45","$77,916.09",17.26%,"$77,916.09",17.26%
97.,Oaly,Ole van Doorn,Netherlands,"$13,365.96","$59,550.35",22.44%,"$59,550.35",22.44%
98.,GarrettG,Garrett Gordon,United States of America,"$13,166.67","$541,381.69",2.43%,"$541,521.69",2.43%
99.,Zineel,Kadin Zineelabidine,United States of America,"$13,157.18","$39,860.42",33.01%,"$39,860.42",33.01%
100.,LCT,Louis Thamrun,Indonesia,"$13,100.00","$48,785.32",26.85%,"$48,785.32",26.85%
